timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1617171910916,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,264,330,25,75,4,0,0,2021-03-31 08:24:46.950
1617171914992,5,Ticks,201,,Thread Group - Ticks 1-9,,true,,121,533,25,75,5,0,0,2021-03-31 08:24:48.014
1617171915066,3,Statistics,200,,Thread Group - Statistics 2-9,text,true,,221,323,25,75,3,0,0,2021-03-31 08:24:48.089
1617171915124,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-9,text,true,,264,330,25,75,5,0,0,2021-03-31 08:24:48.157
1617171919201,10,Ticks,204,,Thread Group - Ticks 1-10,,true,,102,533,25,75,0,0,0,2021-03-31 08:24:49.225
1617171919262,6,Statistics,200,,Thread Group - Statistics 2-10,text,true,,220,323,25,75,5,0,0,2021-03-31 08:24:49.288
1617171919326,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-10,text,true,,264,330,25,75,4,0,0,2021-03-31 08:24:49.354
1617171919799,5,Ticks,201,,Thread Group - Ticks 1-3,,true,,121,533,25,75,5,0,0,2021-03-31 08:24:49.823
1617171919876,3,Statistics,200,,Thread Group - Statistics 2-3,text,true,,220,323,25,75,3,0,0,2021-03-31 08:24:49.900
1617171919912,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,264,330,25,75,5,0,0,2021-03-31 08:24:49.935
1617171923393,4,Ticks,201,,Thread Group - Ticks 1-11,,true,,121,533,25,75,4,0,0,2021-03-31 08:24:50.419
1617171923459,3,Statistics,200,,Thread Group - Statistics 2-11,text,true,,221,323,25,75,2,0,0,2021-03-31 08:24:50.491
1617171923465,7,Statistics,200,,Thread Group - Statistics 2-1,text,true,,221,323,25,75,7,0,0,2021-03-31 08:24:50.498
1617171923487,16,Ticks,204,,Thread Group - Ticks 1-1,,true,,102,532,25,75,0,0,0,2021-03-31 08:24:50.517
1617171923508,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,329,25,75,5,0,0,2021-03-31 08:24:50.527
1617171923515,23,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,264,330,25,75,17,0,0,2021-03-31 08:24:50.545
1617171927558,4,Ticks,204,,Thread Group - Ticks 1-12,,true,,102,533,25,75,0,0,0,2021-03-31 08:24:51.579
1617171927655,4,Statistics,200,,Thread Group - Statistics 2-12,text,true,,221,323,25,75,3,0,0,2021-03-31 08:24:51.688
1617171927719,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,264,330,25,75,3,0,0,2021-03-31 08:24:51.743
1617171931768,4,Ticks,201,,Thread Group - Ticks 1-13,,true,,121,533,25,75,4,0,0,2021-03-31 08:24:52.795
1617171931858,5,Statistics,200,,Thread Group - Statistics 2-13,text,true,,220,323,25,75,4,0,0,2021-03-31 08:24:52.884
1617171931929,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,264,330,25,75,4,0,0,2021-03-31 08:24:52.953
1617171935960,4,Ticks,204,,Thread Group - Ticks 1-14,,true,,102,533,25,75,0,0,0,2021-03-31 08:24:53.983
1617171936009,8,Ticks,201,,Thread Group - Ticks 1-4,,true,,121,533,25,75,8,0,0,2021-03-31 08:24:54.035
1617171936051,4,Statistics,200,,Thread Group - Statistics 2-14,text,true,,221,323,25,75,3,0,0,2021-03-31 08:24:54.078
1617171936072,7,Statistics,200,,Thread Group - Statistics 2-4,text,true,,221,323,25,75,5,0,0,2021-03-31 08:24:54.099
1617171936145,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-14,text,true,,264,330,25,75,4,0,0,2021-03-31 08:24:54.174
1617171936148,7,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,258,330,25,75,5,0,0,2021-03-31 08:24:54.178
1617171940169,4,Ticks,201,,Thread Group - Ticks 1-15,,true,,121,533,25,75,4,0,0,2021-03-31 08:24:55.198
1617171940254,4,Statistics,200,,Thread Group - Statistics 2-15,text,true,,214,323,25,75,3,0,0,2021-03-31 08:24:55.296
